magazine_date,cover_topic,generation_name,turnings_archetype,publication_year,turning_name,turning_number,turning_type
1986-01-27,William Perry (American football),13th,Nomad,1986,The Long Boom & Culture Wars,3,Unraveling
1986-05-26,Molly Ringwald,13th,Nomad,1986,The Long Boom & Culture Wars,3,Unraveling
1987-01-26,Charlie Sheen,13th,Nomad,1987,The Long Boom & Culture Wars,3,Unraveling
1987-04-27,The Edge,13th,Nomad,1987,The Long Boom & Culture Wars,3,Unraveling
1987-04-27,Larry Mullen Jr.,13th,Nomad,1987,The Long Boom & Culture Wars,3,Unraveling
1987-08-17,Khomeini,Lost,Nomad,1987,The Long Boom & Culture Wars,3,Unraveling
1988-02-15,Debi Thomas,13th,Nomad,1988,The Long Boom & Culture Wars,3,Unraveling
1988-06-27,Mike Tyson,13th,Nomad,1988,The Long Boom & Culture Wars,3,Unraveling
1988-09-19,Jackie Joyner-Kersee,13th,Nomad,1988,The Long Boom & Culture Wars,3,Unraveling
1989-02-27,Khomeini,Lost,Nomad,1989,The Long Boom & Culture Wars,3,Unraveling
1989-10-23,George Washington,Liberty,Nomad,1989,The Long Boom & Culture Wars,3,Unraveling
1989-12-25,Tom Cruise,13th,Nomad,1989,The Long Boom & Culture Wars,3,Unraveling
1990-10-15,Harold Lloyd,Lost,Nomad,1990,The Long Boom & Culture Wars,3,Unraveling
1990-10-22,Wynton Marsalis,13th,Nomad,1990,The Long Boom & Culture Wars,3,Unraveling
1991-06-03,Katie Koestner,13th,Nomad,1991,The Long Boom & Culture Wars,3,Unraveling
1991-10-14,Jodie Foster,13th,Nomad,1991,The Long Boom & Culture Wars,3,Unraveling
1992-03-30,Garth Brooks,13th,Nomad,1992,The Long Boom & Culture Wars,3,Unraveling
1992-07-27,Kim Zmeskal,13th,Nomad,1992,The Long Boom & Culture Wars,3,Unraveling
1992-11-30,"Diana, Princess of Wales",13th,Nomad,1992,The Long Boom & Culture Wars,3,Unraveling
1993-10-18,Michael Durant,13th,Nomad,1993,The Long Boom & Culture Wars,3,Unraveling
1993-10-25,Eddie Vedder,13th,Nomad,1993,The Long Boom & Culture Wars,3,Unraveling
1994-01-24,Tonya Harding,13th,Nomad,1994,The Long Boom & Culture Wars,3,Unraveling
1994-01-24,Nancy Kerrigan,13th,Nomad,1994,The Long Boom & Culture Wars,3,Unraveling
1994-04-04,George Stephanopoulos,13th,Nomad,1994,The Long Boom & Culture Wars,3,Unraveling
1994-06-06,Dwight D. Eisenhower,Lost,Nomad,1994,The Long Boom & Culture Wars,3,Unraveling
1994-11-14,Susan Smith,13th,Nomad,1994,The Long Boom & Culture Wars,3,Unraveling
1995-03-13,Nicholas Leeson,13th,Nomad,1995,The Long Boom & Culture Wars,3,Unraveling
1995-04-10,Noël Coypel,Cavalier,Nomad,1995,The Long Boom & Culture Wars,3,Unraveling
1995-04-17,Claudia Schiffer,13th,Nomad,1995,The Long Boom & Culture Wars,3,Unraveling
1995-05-01,Timothy McVeigh,13th,Nomad,1995,The Long Boom & Culture Wars,3,Unraveling
1995-05-15,Ralph E. Reed Jr.,13th,Nomad,1995,The Long Boom & Culture Wars,3,Unraveling
1995-06-19,Scott O'Grady,13th,Nomad,1995,The Long Boom & Culture Wars,3,Unraveling
1996-02-19,Marc Andreessen,13th,Nomad,1996,The Long Boom & Culture Wars,3,Unraveling
1996-03-11,"Diana, Princess of Wales",13th,Nomad,1996,The Long Boom & Culture Wars,3,Unraveling
1996-08-12,Michael Johnson (sprinter),13th,Nomad,1996,The Long Boom & Culture Wars,3,Unraveling
1997-06-16,Timothy McVeigh,13th,Nomad,1997,The Long Boom & Culture Wars,3,Unraveling
1997-07-28,Andrew Cunanan,13th,Nomad,1997,The Long Boom & Culture Wars,3,Unraveling
1997-10-13,Brad Pitt,13th,Nomad,1997,The Long Boom & Culture Wars,3,Unraveling
1998-02-02,Monica Lewinsky,13th,Nomad,1998,The Long Boom & Culture Wars,3,Unraveling
1998-03-23,Paula Jones,13th,Nomad,1998,The Long Boom & Culture Wars,3,Unraveling
1998-06-01,Jim Carrey,13th,Nomad,1998,The Long Boom & Culture Wars,3,Unraveling
1998-06-22,Michael Jordan,13th,Nomad,1998,The Long Boom & Culture Wars,3,Unraveling
1998-08-10,Monica Lewinsky,13th,Nomad,1998,The Long Boom & Culture Wars,3,Unraveling
1999-02-08,Lauryn Hill,13th,Nomad,1999,The Long Boom & Culture Wars,3,Unraveling
1999-03-15,Monica Lewinsky,13th,Nomad,1999,The Long Boom & Culture Wars,3,Unraveling
1999-05-24,Ricky Martin,13th,Nomad,1999,The Long Boom & Culture Wars,3,Unraveling
1999-07-05,Nicole Kidman,13th,Nomad,1999,The Long Boom & Culture Wars,3,Unraveling
1999-07-05,Tom Cruise,13th,Nomad,1999,The Long Boom & Culture Wars,3,Unraveling
1999-12-20,Eric Harris and Dylan Klebold,13th,Nomad,1999,The Long Boom & Culture Wars,3,Unraveling
1999-12-27,Jeff Bezos,13th,Nomad,1999,The Long Boom & Culture Wars,3,Unraveling
2001-05-21,Timothy McVeigh,13th,Nomad,2001,The Long Boom & Culture Wars,3,Unraveling
2001-06-18,Erik Weihenmayer,13th,Nomad,2001,The Long Boom & Culture Wars,3,Unraveling
2001-07-09,Julia Roberts,13th,Nomad,2001,The Long Boom & Culture Wars,3,Unraveling
2001-09-03,Venus Williams,13th,Nomad,2001,The Long Boom & Culture Wars,3,Unraveling
2001-09-03,Serena Williams,13th,Nomad,2001,The Long Boom & Culture Wars,3,Unraveling
2001-09-15,Björk,13th,Nomad,2001,The Long Boom & Culture Wars,3,Unraveling
2001-09-15,Brenda Fassie,13th,Nomad,2001,The Long Boom & Culture Wars,3,Unraveling
2001-09-15,Marc Anthony,13th,Nomad,2001,The Long Boom & Culture Wars,3,Unraveling
2001-09-15,Shakira,13th,Nomad,2001,The Long Boom & Culture Wars,3,Unraveling
2002-02-25,Jamie Sale,13th,Nomad,2002,The Long Boom & Culture Wars,3,Unraveling
2002-02-25,David Pelletier,13th,Nomad,2002,The Long Boom & Culture Wars,3,Unraveling
2002-06-24,Tom Cruise,13th,Nomad,2002,The Long Boom & Culture Wars,3,Unraveling
2003-03-24,Laura J. Richardson,13th,Nomad,2003,The Long Boom & Culture Wars,3,Unraveling
2003-11-10,Russell Crowe,13th,Nomad,2003,The Long Boom & Culture Wars,3,Unraveling
2005-04-25,Ann Coulter,13th,Nomad,2005,The Long Boom & Culture Wars,3,Unraveling
2005-08-29,Kanye West,13th,Nomad,2005,The Long Boom & Culture Wars,3,Unraveling
2005-12-26,Melinda Gates,13th,Nomad,2005,The Long Boom & Culture Wars,3,Unraveling
2006-01-23,Bode Miller,13th,Nomad,2006,The Long Boom & Culture Wars,3,Unraveling
2006-02-20,Larry Page,13th,Nomad,2006,The Long Boom & Culture Wars,3,Unraveling
2006-02-20,Sergey Brin,13th,Nomad,2006,The Long Boom & Culture Wars,3,Unraveling
2006-06-19,Abu Musab al-Zarqawi,13th,Nomad,2006,The Long Boom & Culture Wars,3,Unraveling
2006-10-23,Barack Obama,13th,Nomad,2006,The Long Boom & Culture Wars,3,Unraveling
2007-12-10,Barack Obama,13th,Nomad,2007,The Long Boom & Culture Wars,3,Unraveling
1923-03-31,Stephen Sanford (polo player),,,1923,World War I & Prohibition,3,Unraveling
1923-04-21,Samuel M. Vauclain,,,1923,World War I & Prohibition,3,Unraveling
1923-12-17,Anton Lang,,,1923,World War I & Prohibition,3,Unraveling
1924-05-12,Homer Saint-Gaudens,,,1924,World War I & Prohibition,3,Unraveling
1924-05-19,Henry Seidel Canby,,,1924,World War I & Prohibition,3,Unraveling
1924-07-28,William Sproule,,,1924,World War I & Prohibition,3,Unraveling
1925-03-30,George Harold Sisler,,,1925,World War I & Prohibition,3,Unraveling
1925-09-14,Zachary Lansdowne,,,1925,World War I & Prohibition,3,Unraveling
1926-03-01,Marion N. Talley,,,1926,World War I & Prohibition,3,Unraveling
1926-08-09,George E. Brennan,,,1926,World War I & Prohibition,3,Unraveling
1927-04-11,Connie Mack,,,1927,World War I & Prohibition,3,Unraveling
1927-04-18,Nellie Melba,,,1927,World War I & Prohibition,3,Unraveling
1927-06-13,John Joseph Kennedy (page does not exist),,,1927,World War I & Prohibition,3,Unraveling
1927-06-27,John McGraw,,,1927,World War I & Prohibition,3,Unraveling
1927-10-31,Alfred Hertz,,,1927,World War I & Prohibition,3,Unraveling
1928-02-27,Basset Hound,,,1928,World War I & Prohibition,3,Unraveling
1928-07-09,Rogers Hornsby,,,1928,World War I & Prohibition,3,Unraveling
1928-08-13,House of Worth,,,1928,World War I & Prohibition,3,Unraveling
1928-11-05,People of the United States,,,1928,World War I & Prohibition,3,Unraveling
1928-12-10,Arthur W. Cutten,,,1928,World War I & Prohibition,3,Unraveling
1928-12-17,Christ the Redeemer of the Andes,,,1928,World War I & Prohibition,3,Unraveling
1929-01-28,Afranio do Amaral,,,1929,World War I & Prohibition,3,Unraveling
1929-03-18,Billy Barton (page does not exist),,,1929,World War I & Prohibition,3,Unraveling
1929-07-29,Jimmie Foxx,,,1929,World War I & Prohibition,3,Unraveling
1929-09-09,Graham Bethune Grosvenor (page does not exist),,,1929,World War I & Prohibition,3,Unraveling
1985-01-07,Time Person of the Year,,,1985,The Long Boom & Culture Wars,3,Unraveling
1985-02-25,War on drugs,,,1985,The Long Boom & Culture Wars,3,Unraveling
1985-03-11,Strategic Defense Initiative,,,1985,The Long Boom & Culture Wars,3,Unraveling
1985-04-08,Bernhard Goetz,,,1985,The Long Boom & Culture Wars,3,Unraveling
1985-05-06,Cretaceous–Paleogene extinction event,,,1985,The Long Boom & Culture Wars,3,Unraveling
1985-06-24,TWA Flight 847,,,1985,The Long Boom & Culture Wars,3,Unraveling
1985-07-29,Hiroshima,,,1985,The Long Boom & Culture Wars,3,Unraveling
1985-08-05,South Africa,,,1985,The Long Boom & Culture Wars,3,Unraveling
1985-08-19,Pete Rose,,,1985,The Long Boom & Culture Wars,3,Unraveling
1985-09-30,1985 Mexico City earthquake,,,1985,The Long Boom & Culture Wars,3,Unraveling
1985-10-14,Toxic Waste,,,1985,The Long Boom & Culture Wars,3,Unraveling
1985-10-21,EgyptAir Flight 648,,,1985,The Long Boom & Culture Wars,3,Unraveling
1985-11-25,Armero tragedy,,,1985,The Long Boom & Culture Wars,3,Unraveling
1985-12-09,Teenage Pregnancy,,,1985,The Long Boom & Culture Wars,3,Unraveling
1985-12-16,Halley's Comet,,,1985,The Long Boom & Culture Wars,3,Unraveling
1986-01-06,Time Person of the Year,,,1986,The Long Boom & Culture Wars,3,Unraveling
1986-01-13,Don Burr,,,1986,The Long Boom & Culture Wars,3,Unraveling
1986-02-10,Space Shuttle Challenger disaster,,,1986,The Long Boom & Culture Wars,3,Unraveling
1986-04-07,Dwight Gooden,,,1986,The Long Boom & Culture Wars,3,Unraveling
1986-04-28,1986 United States bombing of Libya,,,1986,The Long Boom & Culture Wars,3,Unraveling
1986-05-12,Chernobyl disaster,,,1986,The Long Boom & Culture Wars,3,Unraveling
1986-06-23,Strategic Defense Initiative,,,1986,The Long Boom & Culture Wars,3,Unraveling
1986-08-04,Disinvestment from South Africa,,,1986,The Long Boom & Culture Wars,3,Unraveling
1986-08-11,DSV Alvin,,,1986,The Long Boom & Culture Wars,3,Unraveling
1986-08-11,Wreck of the Titanic,,,1986,The Long Boom & Culture Wars,3,Unraveling
1986-08-18,The Helga Pictures,,,1986,The Long Boom & Culture Wars,3,Unraveling
1986-10-13,Reykjavík Summit,,,1986,The Long Boom & Culture Wars,3,Unraveling
1986-12-08,Iran–Contra affair,,,1986,The Long Boom & Culture Wars,3,Unraveling
1987-01-05,Time Person of the Year,,,1987,The Long Boom & Culture Wars,3,Unraveling
1987-02-23,Fauna of Africa,,,1987,The Long Boom & Culture Wars,3,Unraveling
1987-03-23,SN 1987A,,,1987,The Long Boom & Culture Wars,3,Unraveling
1987-04-27,U2,,,1987,The Long Boom & Culture Wars,3,Unraveling
1987-05-04,South Africa,,,1987,The Long Boom & Culture Wars,3,Unraveling
1987-06-01,USS Stark incident,,,1987,The Long Boom & Culture Wars,3,Unraveling
1987-06-08,Cultural Revolution,,,1987,The Long Boom & Culture Wars,3,Unraveling
1987-08-03,PTL Satellite Network,,,1987,The Long Boom & Culture Wars,3,Unraveling
1987-10-05,Soviet Space Program,,,1987,The Long Boom & Culture Wars,3,Unraveling
1987-10-05,Energia (rocket),,,1987,The Long Boom & Culture Wars,3,Unraveling
1987-12-21,Famines in Ethiopia,,,1987,The Long Boom & Culture Wars,3,Unraveling
1987-12-21,People's Democratic Republic of Ethiopia,,,1987,The Long Boom & Culture Wars,3,Unraveling
1988-01-04,Time Person of the Year,,,1988,The Long Boom & Culture Wars,3,Unraveling
1988-04-25,Mickey Mouse,,,1988,The Long Boom & Culture Wars,3,Unraveling
1988-07-18,Exploration of Mars,,,1988,The Long Boom & Culture Wars,3,Unraveling
1988-10-10,STS-26,,,1988,The Long Boom & Culture Wars,3,Unraveling
1988-10-31,Fernald Feed Materials Production Center,,,1988,The Long Boom & Culture Wars,3,Unraveling
1989-01-02,Earth,,,1989,The Long Boom & Culture Wars,3,Unraveling
1989-01-02,Time Person of the Year,,,1989,The Long Boom & Culture Wars,3,Unraveling
1989-03-27,1989 Chilean grape scare,,,1989,The Long Boom & Culture Wars,3,Unraveling
1989-05-01,Abortion,,,1989,The Long Boom & Culture Wars,3,Unraveling
1989-05-22,"Panamanian general election, 1989",,,1989,The Long Boom & Culture Wars,3,Unraveling
1989-05-22,Dignity Battalions,,,1989,The Long Boom & Culture Wars,3,Unraveling
1989-05-29,Tiananmen Square massacre,,,1989,The Long Boom & Culture Wars,3,Unraveling
1989-07-10,Pete Rose,,,1989,The Long Boom & Culture Wars,3,Unraveling
1989-08-14,Joseph Cicippio (page does not exist),,,1989,The Long Boom & Culture Wars,3,Unraveling
1989-08-14,Lebanon hostage crisis,,,1989,The Long Boom & Culture Wars,3,Unraveling
1989-08-28,World War II,,,1989,The Long Boom & Culture Wars,3,Unraveling
1989-09-05,The Rolling Stones,,,1989,The Long Boom & Culture Wars,3,Unraveling
1989-10-16,Ivory trade,,,1989,The Long Boom & Culture Wars,3,Unraveling
1989-10-30,1989 Loma Prieta earthquake,,,1989,The Long Boom & Culture Wars,3,Unraveling
1989-11-06,Revolutions of 1989,,,1989,The Long Boom & Culture Wars,3,Unraveling
1989-11-20,The Berlin Wall,,,1989,The Long Boom & Culture Wars,3,Unraveling
1990-01-01,Time Person of the Year,,,1990,The Long Boom & Culture Wars,3,Unraveling
1990-01-08,Romanian Revolution,,,1990,The Long Boom & Culture Wars,3,Unraveling
1990-01-08,United States invasion of Panama,,,1990,The Long Boom & Culture Wars,3,Unraveling
1990-01-15,Antarctica,,,1990,The Long Boom & Culture Wars,3,Unraveling
1990-01-22,Charles Stuart (murderer),,,1990,The Long Boom & Culture Wars,3,Unraveling
1990-02-12,Military budget of the United States,,,1990,The Long Boom & Culture Wars,3,Unraveling
1990-03-12,Soviet Union,,,1990,The Long Boom & Culture Wars,3,Unraveling
1990-03-26,History of Germany (1945–1990),,,1990,The Long Boom & Culture Wars,3,Unraveling
1990-04-16,Collider,,,1990,The Long Boom & Culture Wars,3,Unraveling
1990-04-30,Vietnam,,,1990,The Long Boom & Culture Wars,3,Unraveling
1990-06-18,Karen conflict,,,1990,The Long Boom & Culture Wars,3,Unraveling
1990-07-16,Generation X,,,1990,The Long Boom & Culture Wars,3,Unraveling
1990-07-23,Palestine Liberation Organization,,,1990,The Long Boom & Culture Wars,3,Unraveling
1990-08-27,Gulf War,,,1990,The Long Boom & Culture Wars,3,Unraveling
1990-09-17,New York City,,,1990,The Long Boom & Culture Wars,3,Unraveling
1990-10-15,Safety Last!,,,1990,The Long Boom & Culture Wars,3,Unraveling
1990-10-29,Saturn Corporation,,,1990,The Long Boom & Culture Wars,3,Unraveling
1990-11-19,United States Congress,,,1990,The Long Boom & Culture Wars,3,Unraveling
1990-11-26,Advertising mail,,,1990,The Long Boom & Culture Wars,3,Unraveling
1990-12-24,Kuwait,,,1990,The Long Boom & Culture Wars,3,Unraveling
1990-12-31,Bart Simpson,,,1990,The Long Boom & Culture Wars,3,Unraveling
1991-01-07,Time Person of the Year,,,1991,The Long Boom & Culture Wars,3,Unraveling
1991-01-28,Gulf War,,,1991,The Long Boom & Culture Wars,3,Unraveling
1991-02-11,Gulf War,,,1991,The Long Boom & Culture Wars,3,Unraveling
1991-02-11,Battle of Khafji,,,1991,The Long Boom & Culture Wars,3,Unraveling
1991-03-11,Liberation of Kuwait campaign,,,1991,The Long Boom & Culture Wars,3,Unraveling
1991-04-08,Downshifting (lifestyle),,,1991,The Long Boom & Culture Wars,3,Unraveling
1991-04-15,Kurdish refugees,,,1991,The Long Boom & Culture Wars,3,Unraveling
1991-05-06,Scientology,,,1991,The Long Boom & Culture Wars,3,Unraveling
1991-05-13,Crack cocaine,,,1991,The Long Boom & Culture Wars,3,Unraveling
1991-07-22,Colorado River,,,1991,The Long Boom & Culture Wars,3,Unraveling
1991-07-29,Bank of Credit and Commerce International,,,1991,The Long Boom & Culture Wars,3,Unraveling
1991-09-09,Dissolution of the Soviet Union,,,1991,The Long Boom & Culture Wars,3,Unraveling
1991-09-23,Papua New Guinea,,,1991,The Long Boom & Culture Wars,3,Unraveling
1991-12-02,Attack on Pearl Harbor,,,1991,The Long Boom & Culture Wars,3,Unraveling
1991-12-30,"Mary, mother of Jesus",,,1991,The Long Boom & Culture Wars,3,Unraveling
1992-01-06,Time Person of the Year,,,1992,The Long Boom & Culture Wars,3,Unraveling
1992-01-13,Early 1990s recession,,,1992,The Long Boom & Culture Wars,3,Unraveling
1992-02-17,Ozone depletion,,,1992,The Long Boom & Culture Wars,3,Unraveling
1992-04-06,Vitamins,,,1992,The Long Boom & Culture Wars,3,Unraveling
1992-04-13,College tuition in the United States,,,1992,The Long Boom & Culture Wars,3,Unraveling
1992-04-27,Pan Am Flight 103,,,1992,The Long Boom & Culture Wars,3,Unraveling
1992-05-04,Roe v. Wade,,,1992,The Long Boom & Culture Wars,3,Unraveling
1992-05-11,1992 Los Angeles riots,,,1992,The Long Boom & Culture Wars,3,Unraveling
1992-06-01,Earth Summit,,,1992,The Long Boom & Culture Wars,3,Unraveling
1992-06-08,Balkans,,,1992,The Long Boom & Culture Wars,3,Unraveling
1992-06-08,Vukovar massacre,,,1992,The Long Boom & Culture Wars,3,Unraveling
1992-06-22,Allergies,,,1992,The Long Boom & Culture Wars,3,Unraveling
1992-07-13,Sangha Trinational,,,1992,The Long Boom & Culture Wars,3,Unraveling
1992-08-03,AIDS,,,1992,The Long Boom & Culture Wars,3,Unraveling
1992-08-17,Bosnian War,,,1992,The Long Boom & Culture Wars,3,Unraveling
1992-10-26,Ötzi,,,1992,The Long Boom & Culture Wars,3,Unraveling
1992-11-02,1992 United States presidential election,,,1992,The Long Boom & Culture Wars,3,Unraveling
1992-11-23,God,,,1992,The Long Boom & Culture Wars,3,Unraveling
1992-12-07,Russia,,,1992,The Long Boom & Culture Wars,3,Unraveling
1992-12-07,Kolkhoz,,,1992,The Long Boom & Culture Wars,3,Unraveling
1992-12-14,Somali Civil War,,,1992,The Long Boom & Culture Wars,3,Unraveling
1992-12-21,Unified Task Force,,,1992,The Long Boom & Culture Wars,3,Unraveling
1993-01-11,Megacity,,,1993,The Long Boom & Culture Wars,3,Unraveling
1993-02-22,Uncle Sam,,,1993,The Long Boom & Culture Wars,3,Unraveling
1993-03-08,1993 World Trade Center bombing,,,1993,The Long Boom & Culture Wars,3,Unraveling
1993-04-19,Los Angeles,,,1993,The Long Boom & Culture Wars,3,Unraveling
1993-04-26,Dinosaur,,,1993,The Long Boom & Culture Wars,3,Unraveling
1993-07-26,Great flood of 1993,,,1993,The Long Boom & Culture Wars,3,Unraveling
1993-08-09,Maya civilization,,,1993,The Long Boom & Culture Wars,3,Unraveling
1993-12-13,Robert James Eaton,,,1993,The Long Boom & Culture Wars,3,Unraveling
1993-12-13,John F. Smith Jr.,,,1993,The Long Boom & Culture Wars,3,Unraveling
1994-01-03,Time Person of the Year,,,1994,The Long Boom & Culture Wars,3,Unraveling
1994-01-10,Las Vegas,,,1994,The Long Boom & Culture Wars,3,Unraveling
1994-01-31,1994 Northridge earthquake,,,1994,The Long Boom & Culture Wars,3,Unraveling
1994-04-18,Tobacco,,,1994,The Long Boom & Culture Wars,3,Unraveling
1994-05-16,Rwandan Civil War,,,1994,The Long Boom & Culture Wars,3,Unraveling
1994-05-23,Jupiter,,,1994,The Long Boom & Culture Wars,3,Unraveling
1994-07-25,Internet,,,1994,The Long Boom & Culture Wars,3,Unraveling
1994-08-22,1994–95 Major League Baseball strike,,,1994,The Long Boom & Culture Wars,3,Unraveling
1994-09-26,Operation Uphold Democracy,,,1994,The Long Boom & Culture Wars,3,Unraveling
1994-12-19,Uncle Scrooge,,,1994,The Long Boom & Culture Wars,3,Unraveling
1994-12-26,Time Person of the Year,,,1994,The Long Boom & Culture Wars,3,Unraveling
1995-01-30,Great Hanshin earthquake,,,1995,The Long Boom & Culture Wars,3,Unraveling
1995-02-13,Stone Age,,,1995,The Long Boom & Culture Wars,3,Unraveling
1995-04-10,The Resurrection (Noël Coypel) (page does not exist),,,1995,The Long Boom & Culture Wars,3,Unraveling
1995-04-10,File:Noel-coypel-the-resurrection-of-christ-1700.jpg,,,1995,The Long Boom & Culture Wars,3,Unraveling
1995-04-24,Vietnam,,,1995,The Long Boom & Culture Wars,3,Unraveling
1995-05-22,1995 United States federal budget,,,1995,The Long Boom & Culture Wars,3,Unraveling
1995-05-29,Ramesses II,,,1995,The Long Boom & Culture Wars,3,Unraveling
1995-07-03,Cybersex,,,1995,The Long Boom & Culture Wars,3,Unraveling
1995-07-24,Waco siege,,,1995,The Long Boom & Culture Wars,3,Unraveling
1995-09-11,Srebenica massacre,,,1995,The Long Boom & Culture Wars,3,Unraveling
1995-10-16,O. J. Simpson murder case,,,1995,The Long Boom & Culture Wars,3,Unraveling
1995-11-27,Andrew F. Hawley (page does not exist),,,1995,The Long Boom & Culture Wars,3,Unraveling
1995-12-25,Time Person of the Year,,,1995,The Long Boom & Culture Wars,3,Unraveling
1996-03-04,George Galatis,,,1996,The Long Boom & Culture Wars,3,Unraveling
1996-06-28,1996 Summer Olympics,,,1996,The Long Boom & Culture Wars,3,Unraveling
1996-07-29,TWA Flight 800,,,1996,The Long Boom & Culture Wars,3,Unraveling
1996-08-05,Centennial Olympic Park bombing,,,1996,The Long Boom & Culture Wars,3,Unraveling
1996-11-04,1996 United States presidential election,,,1996,The Long Boom & Culture Wars,3,Unraveling
1996-12-30,Time Person of the Year,,,1996,The Long Boom & Culture Wars,3,Unraveling
